"scalar1of1Gradient:0","scalar1of1Gradient:1","scalar1of1","Result:0","Result:1","Result:2","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.000297807789664216,0.00063105240573486,1302.30931440581,-0.000297807789664216,0.00063105240573486,0,-675030.713354125,0,0,-0.000115469701304002,0,0,-0,-0,1,106201,59030.09375,67390.5,-2.27107436047251e-013
3.29274872894714e-005,-7.0194384222575e-005,1302.30699017441,3.29274872894714e-005,-7.0194384222575e-005,0,-675132.047941535,0,0,1.67375589474241e-005,0,0,0,0,1,106202,59030.125,67390.5,-2.27107436047251e-013
-0.00029781214768093,0.000631063620248044,1302.30931444955,-0.00029781214768093,0.000631063620248044,0,-676044.047491759,0,0,-0.000115471698603016,0,0,-0,-0,1,106203,59030.09375,67390.5,-2.27107436047251e-013
3.29223177451587e-005,-7.01835735283201e-005,1302.30699020987,3.29223177451587e-005,-7.01835735283201e-005,0,-676145.380336279,0,0,1.67355115745133e-005,0,0,0,0,1,106204,59030.125,67390.5,-2.27107436047251e-013
-0.000297816547301666,0.000631074818933051,1302.30931449288,-0.000297816547301666,0.000631074818933051,0,-677057.520857409,0,0,-0.000115473699064694,0,0,-0,-0,1,106205,59030.09375,67390.5,-2.27107436047251e-013
3.29171574894768e-005,-7.01727631292307e-005,1302.3069902454,3.29171574894768e-005,-7.01727631292307e-005,0,-677158.851958599,0,0,1.67334654039483e-005,0,0,0,0,1,106206,59030.125,67390.5,-2.27107436047251e-013
-0.000297820988526415,0.000631086001789889,1302.3093145358,-0.000297820988526415,0.000631086001789889,0,-678071.133444646,0,0,-0.000115475702689037,0,0,-0,-0,1,106207,59030.09375,67390.5,-2.27107436047251e-013
3.2911994138538e-005,-7.01619526307193e-005,1302.3069902809,3.2911994138538e-005,-7.01619526307193e-005,0,-678172.462802066,0,0,1.6731418832601e-005,0,0,0,0,1,106208,59030.125,67390.5,-2.27107436047251e-013
-0.000297825412290751,0.000631097183997388,1302.30931457885,-0.000297825412290751,0.000631097183997388,0,-679084.885313143,0,0,-0.000115477704042282,0,0,-0,-0,1,106209,59030.09375,67390.5,-2.27107436047251e-013
3.290681791414e-005,-7.01511590599525e-005,1302.3069903162,3.290681791414e-005,-7.01511590599525e-005,0,-679186.212928021,0,0,1.67293728392205e-005,0,0,0,0,1,106210,59030.125,67390.5,-2.27107436047251e-013
-0.000297829716375779,0.00063110841388328,1302.30931462307,-0.000297829716375779,0.00063110841388328,0,-680098.776391631,0,0,-0.000115479696575505,0,0,-0,-0,1,106211,59030.09375,67390.5,-2.27107436047251e-013
3.29016509783694e-005,-7.01403657843519e-005,1302.30699035156,3.29016509783694e-005,-7.01403657843519e-005,0,-680200.102265182,0,0,1.67273280481852e-005,0,0,0,0,1,106212,59030.125,67390.5,-2.27107436047251e-013
-0.000297834067200054,0.000631119628132185,1302.30931466686,-0.000297834067200054,0.000631119628132185,0,-681112.80667526,0,0,-0.000115481692939361,0,0,-0,-0,1,106213,59030.09375,67390.5,-2.27107436047251e-013
3.28964917575373e-005,-7.01295554150484e-005,1302.3069903871,3.28964917575373e-005,-7.01295554150484e-005,0,-681214.1308067,0,0,1.67252820112138e-005,0,0,0,0,1,106214,59030.125,67390.5,-2.27107436047251e-013
-0.000297838520242595,0.000631130794054036,1302.30931470958,-0.000297838520242595,0.000631130794054036,0,-682126.976350551,0,0,-0.000115483695852143,0,0,-0,-0,1,106215,59030.09375,67390.5,-2.27107436047251e-013
3.28913294414493e-005,-7.01187449463217e-005,1302.30699042261,3.28913294414493e-005,-7.01187449463217e-005,0,-682228.298739952,0,0,1.67232355734608e-005,0,0,0,0,1,106216,59030.125,67390.5,-2.27107436047251e-013
-0.000297842956328966,0.000631141976723101,1302.30931475254,-0.000297842956328966,0.000631141976723101,0,-683141.285477787,0,0,-0.000115485698808516,0,0,-0,-0,1,106217,59030.09375,67390.5,-2.27107436047251e-013
3.28861671260762e-005,-7.01079344768239e-005,1302.30699045812,3.28861671260762e-005,-7.01079344768239e-005,0,-683242.606124061,0,0,1.67211891357081e-005,0,0,0,0,1,106218,59030.125,67390.5,-2.27107436047251e-013
-0.000297847382144252,0.000631153159010477,1302.30931479557,-0.000297847382144252,0.000631153159010477,0,-684155.734099568,0,0,-0.000115487700428949,0,0,-0,-0,1,106219,59030.09375,67390.5,-2.27107436047251e-013
3.28809991611748e-005,-7.00971411652429e-005,1302.30699049348,3.28809991611748e-005,-7.00971411652429e-005,0,-684257.053003461,0,0,1.6719144211079e-005,0,0,0,0,1,106220,59030.125,67390.5,-2.27107436047251e-013
-0.00029785173193898,0.000631164373223851,1302.30931483936,-0.00029785173193898,0.000631164373223851,0,-685170.322105417,0,0,-0.000115489696659212,0,0,-0,-0,1,106221,59030.09375,67390.5,-2.27107436047251e-013
3.28758285913133e-005,-7.0086330431132e-005,1302.30699052893,3.28758285913133e-005,-7.0086330431132e-005,0,-685271.639267506,0,0,1.67170967045742e-005,0,0,0,0,1,106222,59030.125,67390.5,-2.27107436047251e-013
-0.00029785613360816,0.000631175571991447,1302.30931488268,-0.00029785613360816,0.000631175571991447,0,-686185.049738703,0,0,-0.000115491697388078,0,0,-0,-0,1,106223,59030.09375,67390.5,-2.27107436047251e-013
3.28706693740551e-005,-7.00755200579581e-005,1302.30699056447,3.28706693740551e-005,-7.00755200579581e-005,0,-686286.365157863,0,0,1.67150506676031e-005,0,0,0,0,1,106224,59030.125,67390.5,-2.27107436047251e-013
-0.000297860568664966,0.000631186754625004,1302.30931492564,-0.000297860568664966,0.000631186754625004,0,-687199.916981313,0,0,-0.000115493700210856,0,0,-0,-0,1,106225,59030.09375,67390.5,-2.27107436047251e-013
3.28655039655737e-005,-7.00647094867126e-005,1302.30699059996,3.28655039655737e-005,-7.00647094867126e-005,0,-687301.230657654,0,0,1.6713003829068e-005,0,0,0,0,1,106226,59030.125,67390.5,-2.27107436047251e-013
-0.000297864991396598,0.000631197936800395,1302.30931496869,-0.000297864991396598,0.000631197936800395,0,-688214.923910271,0,0,-0.000115495701430508,0,0,-0,-0,1,106227,59030.09375,67390.5,-2.27107436047251e-013
3.28603308435846e-005,-7.00539160076192e-005,1302.30699063528,3.28603308435846e-005,-7.00539160076192e-005,0,-688316.235844676,0,0,1.67109582364691e-005,0,0,0,0,1,106228,59030.125,67390.5,-2.27107436047251e-013
-0.000297869313962849,0.000631209167380613,1302.30931501279,-0.000297869313962849,0.000631209167380613,0,-689230.07042619,0,0,-0.000115497696368421,0,0,-0,-0,1,106229,59030.09375,67390.5,-2.27107436047251e-013
3.28551644045443e-005,-7.00431054019393e-005,1302.30699067076,3.28551644045443e-005,-7.00431054019393e-005,0,-689331.380618569,0,0,1.67089112643404e-005,0,0,0,0,1,106230,59030.125,67390.5,-2.27107436047251e-013
-0.000297873705359069,0.00063122036576855,1302.30931505618,-0.000297873705359069,0.00063122036576855,0,-690245.356722356,0,0,-0.000115499695761348,0,0,-0,-0,1,106231,59030.09375,67390.5,-2.27107436047251e-013
3.28500082861153e-005,-7.00322951243173e-005,1302.30699070632,3.28500082861153e-005,-7.00322951243173e-005,0,-690346.665172731,0,0,1.67068656281508e-005,0,0,0,0,1,106232,59030.125,67390.5,-2.27107436047251e-013
-0.000297878176882738,0.000631231532384836,1302.30931509877,-0.000297878176882738,0.000631231532384836,0,-691260.782787327,0,0,-0.000115501701078821,0,0,-0,-0,1,106233,59030.09375,67390.5,-2.27107436047251e-013
3.28448335925906e-005,-7.0021484254023e-005,1302.30699074174,3.28448335925906e-005,-7.0021484254023e-005,0,-691362.089494965,0,0,1.67048175872708e-005,0,0,0,0,1,106234,59030.125,67390.5,-2.27107436047251e-013
-0.00029788253797059,0.000631242747023558,1302.30931514249,-0.00029788253797059,0.000631242747023558,0,-692276.348763786,0,0,-0.000115503698778617,0,0,-0,-0,1,106235,59030.09375,67390.5,-2.27107436047251e-013
3.2839672857335e-005,-7.00106911664325e-005,1302.30699077715,3.2839672857335e-005,-7.00106911664325e-005,0,-692377.653729285,0,0,1.67027735977992e-005,0,0,0,0,1,106236,59030.125,67390.5,-2.27107436047251e-013
-0.00029788694118523,0.000631253928475829,1302.30931518568,-0.00029788694118523,0.000631253928475829,0,-693292.054435774,0,0,-0.000115505697459983,0,0,-0,-0,1,106237,59030.09375,67390.5,-2.27107436047251e-013
3.28345084851346e-005,-6.99998806234194e-005,1302.30699081265,3.28345084851346e-005,-6.99998806234194e-005,0,-693393.357660939,0,0,1.6700726892858e-005,0,0,0,0,1,106238,59030.125,67390.5,-2.27107436047251e-013
-0.00029789135466969,0.00063126511031116,1302.30931522879,-0.00029789135466969,0.00063126511031116,0,-694307.900054059,0,0,-0.000115507697477289,0,0,-0,-0,1,106239,59030.09375,67390.5,-2.27107436047251e-013
3.2829359103189e-005,-6.99890878960057e-005,1302.30699084813,3.2829359103189e-005,-6.99890878960057e-005,0,-694409.201538264,0,0,1.669868437292e-005,0,0,0,0,1,106240,59030.125,67390.5,-2.27107436047251e-013
-0.000297895797433579,0.000631276275859517,1302.30931527159,-0.000297895797433579,0.000631276275859517,0,-695323.885395766,0,0,-0.000115509699054132,0,0,-0,-0,1,106241,59030.09375,67390.5,-2.27107436047251e-013
3.28241890821735e-005,-6.99782945101433e-005,1302.30699088347,3.28241890821735e-005,-6.99782945101433e-005,0,-695425.185139394,0,0,1.6696639181103e-005,0,0,0,0,1,106242,59030.125,67390.5,-2.27107436047251e-013
-0.000297900137473808,0.000631287472339623,1302.30931531533,-0.000297900137473808,0.000631287472339623,0,-696340.01061584,0,0,-0.000115511691767361,0,0,-0,-0,1,106243,59030.09375,67390.5,-2.27107436047251e-013
3.28190355736966e-005,-6.99675016496475e-005,1302.30699091893,3.28190355736966e-005,-6.99675016496475e-005,0,-696441.308621254,0,0,1.66945961267887e-005,0,0,0,0,1,106244,59030.125,67390.5,-2.27107436047251e-013
-0.000297904553010473,0.000631298654253472,1302.30931535843,-0.000297904553010473,0.000631298654253472,0,-697356.275671851,0,0,-0.000115513692051856,0,0,-0,-0,1,106245,59030.09375,67390.5,-2.27107436047251e-013
3.28138727780322e-005,-6.99567084924251e-005,1302.30699095432,3.28138727780322e-005,-6.99567084924251e-005,0,-697457.571936346,0,0,1.6692551870129e-005,0,0,0,0,1,106246,59030.125,67390.5,-2.27107436047251e-013
-0.000297908936708134,0.000631309834982611,1302.30931540176,-0.000297908936708134,0.000631309834982611,0,-698372.680654806,0,0,-0.000115515688194937,0,0,-0,-0,1,106247,59030.09375,67390.5,-2.27107436047251e-013
3.28087110150711e-005,-6.9945915367314e-005,1302.30699098972,3.28087110150711e-005,-6.9945915367314e-005,0,-698473.97518057,0,0,1.66905077470633e-005,0,0,0,0,1,106248,59030.125,67390.5,-2.27107436047251e-013
-0.000297913307557827,0.000631321032611888,1302.30931544529,-0.000297913307557827,0.000631321032611888,0,-699389.22560523,0,0,-0.000115517684915985,0,0,-0,-0,1,106249,59030.09375,67390.5,-2.27107436047251e-013
3.28035471888459e-005,-6.99351221756612e-005,1302.30699102511,3.28035471888459e-005,-6.99351221756612e-005,0,-699490.518390899,0,0,1.66884633568102e-005,0,0,0,0,1,106250,59030.125,67390.5,-2.27107436047251e-013
-0.000297917669163499,0.000631332229897693,1302.30931548888,-0.000297917669163499,0.000631332229897693,0,-700405.910576749,0,0,-0.000115519680434687,0,0,-0,-0,1,106251,59030.09375,67390.5,-2.27107436047251e-013
3.27983905872555e-005,-6.99243292134242e-005,1302.30699106055,3.27983905872555e-005,-6.99243292134242e-005,0,-700507.201623001,0,0,1.66864199017143e-005,0,0,0,0,1,106252,59030.125,67390.5,-2.27107436047251e-013
-0.000297922084193426,0.00063134339441769,1302.30931553187,-0.000297922084193426,0.00063134339441769,0,-701422.73557513,0,0,-0.000115521678404493,0,0,-0,-0,1,106253,59030.09375,67390.5,-2.27107436047251e-013
3.27932370823447e-005,-6.99135363490676e-005,1302.306991096,3.27932370823447e-005,-6.99135363490676e-005,0,-701524.024883015,0,0,1.66843768474003e-005,0,0,0,0,1,106254,59030.125,67390.5,-2.27107436047251e-013
-0.000297926502303857,0.000631354559053088,1302.30931557484,-0.000297926502303857,0.000631354559053088,0,-702439.700628695,0,0,-0.000115523676775081,0,0,-0,-0,1,106255,59030.09375,67390.5,-2.27107436047251e-013
3.27880696719922e-005,-6.99027603795624e-005,1302.30699113125,3.27880696719922e-005,-6.99027603795624e-005,0,-702540.988198068,0,0,1.66823342374586e-005,0,0,0,0,1,106256,59030.125,67390.5,-2.27107436047251e-013
-0.000297930808951514,0.000631365771672588,1302.30931561893,-0.000297930808951514,0.000631365771672588,0,-703456.805669838,0,0,-0.000115525667394398,0,0,-0,-0,1,106257,59030.09375,67390.5,-2.27107436047251e-013
3.27829161685073e-005,-6.98919675136616e-005,1302.3069911667,3.27829161685073e-005,-6.98919675136616e-005,0,-703558.091501364,0,0,1.66802911831445e-005,0,0,0,0,1,106258,59030.125,67390.5,-2.27107436047251e-013
-0.000297935226033651,0.0006313769362711,1302.3093156619,-0.000297935226033651,0.0006313769362711,0,-704474.050854533,0,0,-0.000115527665631393,0,0,-0,-0,1,106259,59030.09375,67390.5,-2.27107436047251e-013
3.27777709216415e-005,-6.98811749100651e-005,1302.30699120222,3.27777709216415e-005,-6.98811749100651e-005,0,-704575.334947733,0,0,1.6678249197582e-005,0,0,0,0,1,106260,59030.125,67390.5,-2.27107436047251e-013
-0.000297939698071295,0.000631388085538629,1302.30931570438,-0.000297939698071295,0.000631388085538629,0,-705491.436181836,0,0,-0.000115529668767772,0,0,-0,-0,1,106261,59030.09375,67390.5,-2.27107436047251e-013
3.27726050357216e-005,-6.98703816480062e-005,1302.30699123759,3.27726050357216e-005,-6.98703816480062e-005,0,-705592.71853538,0,0,1.66762045401406e-005,0,0,0,0,1,106262,59030.125,67390.5,-2.27107436047251e-013
-0.000297944055565048,0.000631399282675533,1302.309315748,-0.000297944055565048,0.000631399282675533,0,-706508.961805509,0,0,-0.000115531663752099,0,0,-0,-0,1,106263,59030.09375,67390.5,-2.27107436047251e-013
3.27674525663623e-005,-6.98595888126767e-005,1302.30699127305,3.27674525663623e-005,-6.98595888126767e-005,0,-706610.242420267,0,0,1.66741616194208e-005,0,0,0,0,1,106264,59030.125,67390.5,-2.27107436047251e-013
-0.000297948480861649,0.000631410447582,1302.30931579092,-0.000297948480861649,0.000631410447582,0,-707526.627698221,0,0,-0.000115533663057845,0,0,-0,-0,1,106265,59030.09375,67390.5,-2.27107436047251e-013
3.27622949377758e-005,-6.98487958121493e-005,1302.30699130848,3.27622949377758e-005,-6.98487958121493e-005,0,-707627.906574284,0,0,1.66721180307308e-005,0,0,0,0,1,106266,59030.125,67390.5,-2.27107436047251e-013
-0.000297952880985758,0.000631421628929733,1302.30931583413,-0.000297952880985758,0.000631421628929733,0,-708544.433931891,0,0,-0.000115535661338429,0,0,-0,-0,1,106267,59030.09375,67390.5,-2.27107436047251e-013
3.27571342139375e-005,-6.98380027121966e-005,1302.30699134389,3.27571342139375e-005,-6.98380027121966e-005,0,-708645.71106872,0,0,1.6670074041259e-005,0,0,0,0,1,106268,59030.125,67390.5,-2.27107436047251e-013
-0.000297957255433153,0.000631432809322162,1302.30931587751,-0.000297957255433153,0.000631432809322162,0,-709562.380566732,0,0,-0.000115537656279165,0,0,-0,-0,1,106269,59030.09375,67390.5,-2.27107436047251e-013
3.27519827787053e-005,-6.9827209907434e-005,1302.30699137936,3.27519827787053e-005,-6.9827209907434e-005,0,-709663.655966102,0,0,1.66680312541328e-005,0,0,0,0,1,106270,59030.125,67390.5,-2.27107436047251e-013
-0.000297961705899728,0.000631443957790085,1302.30931592014,-0.000297961705899728,0.000631443957790085,0,-710580.467598549,0,0,-0.000115539656610072,0,0,-0,-0,1,106271,59030.09375,67390.5,-2.27107436047251e-013
3.27468225979756e-005,-6.98164341619433e-005,1302.30699141465,3.27468225979756e-005,-6.98164341619433e-005,0,-710681.74126,0,0,1.66659895793489e-005,0,0,0,0,1,106272,59030.125,67390.5,-2.27107436047251e-013
-0.000297966038741322,0.000631455154012619,1302.30931596393,-0.000297966038741322,0.000631455154012619,0,-711598.694931475,0,0,-0.000115541648388144,0,0,-0,-0,1,106273,59030.09375,67390.5,-2.27107436047251e-013
3.27416701321801e-005,-6.98056413227528e-005,1302.30699145012,3.27416701321801e-005,-6.98056413227528e-005,0,-711699.966856084,0,0,1.66639466586285e-005,0,0,0,0,1,106274,59030.125,67390.5,-2.27107436047251e-013
-0.000297970468142957,0.000631466319075441,1302.30931600682,-0.000297970468142957,0.000631466319075441,0,-712617.062755714,0,0,-0.000115543648228265,0,0,-0,-0,1,106275,59030.09375,67390.5,-2.27107436047251e-013
3.2736514571134e-005,-6.97948483841352e-005,1302.30699148556,3.2736514571134e-005,-6.97948483841352e-005,0,-712718.33294165,0,0,1.66619033371267e-005,0,0,0,0,1,106276,59030.125,67390.5,-2.27107436047251e-013
-0.000297974874426192,0.000631477500656005,1302.30931604999,-0.000297974874426192,0.000631477500656005,0,-713635.571130272,0,0,-0.000115545647310414,0,0,-0,-0,1,106277,59030.09375,67390.5,-2.27107436047251e-013
3.27313445629729e-005,-6.97840549843546e-005,1302.3069915209,3.27313445629729e-005,-6.97840549843546e-005,0,-713736.83957686,0,0,1.66598581453097e-005,0,0,0,0,1,106278,59030.125,67390.5,-2.27107436047251e-013
-0.000297979213932405,0.000631488714506567,1302.30931609385,-0.000297979213932405,0.000631488714506567,0,-714654.220176618,0,0,-0.000115547642204737,0,0,-0,-0,1,106279,59030.09375,67390.5,-2.27107436047251e-013
3.27261838434156e-005,-6.97732618797649e-005,1302.30699155631,3.27261838434156e-005,-6.97732618797649e-005,0,-714755.486883819,0,0,1.66578141558381e-005,0,0,0,0,1,106280,59030.125,67390.5,-2.27107436047251e-013
-0.000297983586321971,0.00063149989482657,1302.30931613725,-0.000297983586321971,0.00063149989482657,0,-715673.009888799,0,0,-0.000115549636878285,0,0,-0,-0,1,106281,59030.09375,67390.5,-2.27107436047251e-013
3.27210365404103e-005,-6.97624692019137e-005,1302.30699159181,3.27210365404103e-005,-6.97624692019137e-005,0,-715774.274859033,0,0,1.6655771903088e-005,0,0,0,0,1,106282,59030.125,67390.5,-2.27107436047251e-013
-0.000297988050136331,0.000631511043795698,1302.30931617979,-0.000297988050136331,0.000631511043795698,0,-716691.940241001,0,0,-0.000115551638945913,0,0,-0,-0,1,106283,59030.09375,67390.5,-2.27107436047251e-013
3.27158747902922e-005,-6.97516760628936e-005,1302.30699162721,3.27158747902922e-005,-6.97516760628936e-005,0,-716793.203472782,0,0,1.66537277800222e-005,0,0,0,0,1,106284,59030.125,67390.5,-2.27107436047251e-013
-0.000297992415839567,0.00063152224124595,1302.30931622335,-0.000297992415839567,0.00063152224124595,0,-717711.011353989,0,0,-0.000115553634998991,0,0,-0,-0,1,106285,59030.09375,67390.5,-2.27107436047251e-013
3.27107068489635e-005,-6.97408827257873e-005,1302.30699166257,3.27107068489635e-005,-6.97408827257873e-005,0,-717812.27284709,0,0,1.66516828553928e-005,0,0,0,0,1,106286,59030.125,67390.5,-2.27107436047251e-013
-0.000297996758947241,0.000631533437855592,1302.30931626708,-0.000297996758947241,0.000631533437855592,0,-718730.223305263,0,0,-0.000115555628113002,0,0,-0,-0,1,106287,59030.09375,67390.5,-2.27107436047251e-013
3.27055678039951e-005,-6.97300903087066e-005,1302.30699169813,3.27055678039951e-005,-6.97300903087066e-005,0,-718831.483061253,0,0,1.66496416713942e-005,0,0,0,0,1,106288,59030.125,67390.5,-2.27107436047251e-013
-0.000298001254093813,0.000631544570615639,1302.30931630927,-0.000298001254093813,0.000631544570615639,0,-719749.575984497,0,0,-0.000115557632007356,0,0,-0,-0,1,106289,59030.09375,67390.5,-2.27107436047251e-013
3.2700406056017e-005,-6.97192971673701e-005,1302.30699173353,3.2700406056017e-005,-6.97192971673701e-005,0,-719850.834002399,0,0,1.66475975483286e-005,0,0,0,0,1,106290,59030.125,67390.5,-2.27107436047251e-013
-0.000298005636750679,0.000631555751321431,1302.3093163526,-0.000298005636750679,0.000631555751321431,0,-720769.069557715,0,0,-0.000115559628016843,0,0,-0,-0,1,106291,59030.09375,67390.5,-2.27107436047251e-013
3.26952608205477e-005,-6.97085045514315e-005,1302.30699176904,3.26952608205477e-005,-6.97085045514315e-005,0,-720870.325838263,0,0,1.66455555627662e-005,0,0,0,0,1,106292,59030.125,67390.5,-2.27107436047251e-013
-0.000298010090291457,0.000631566899911573,1302.30931639521,-0.000298010090291457,0.000631566899911573,0,-721788.703980664,0,0,-0.000115561628748532,0,0,-0,-0,1,106293,59030.09375,67390.5,-2.27107436047251e-013
3.26900965197096e-005,-6.96977286659079e-005,1302.30699180431,3.26900965197096e-005,-6.96977286659079e-005,0,-721889.958523742,0,0,1.66435133536063e-005,0,0,0,0,1,106294,59030.125,67390.5,-2.27107436047251e-013
-0.000298014401035498,0.000631578112696798,1302.30931643927,-0.000298014401035498,0.000631578112696798,0,-722808.479213387,0,0,-0.000115563619902224,0,0,-0,-0,1,106295,59030.09375,67390.5,-2.27107436047251e-013
3.26849399338067e-005,-6.96869356866837e-005,1302.30699183974,3.26849399338067e-005,-6.96869356866837e-005,0,-722909.732019472,0,0,1.66414698985105e-005,0,0,0,0,1,106296,59030.125,67390.5,-2.27107436047251e-013
-0.000298018812970501,0.000631589277117018,1302.30931648228,-0.000298018812970501,0.000631589277117018,0,-723828.395446225,0,0,-0.000115565617471249,0,0,-0,-0,1,106297,59030.09375,67390.5,-2.27107436047251e-013
3.26797869862515e-005,-6.96761601613614e-005,1302.30699187509,3.26797869862515e-005,-6.96761601613614e-005,0,-723929.646515459,0,0,1.66394291588837e-005,0,0,0,0,1,106298,59030.125,67390.5,-2.27107436047251e-013
-0.000298023172002897,0.000631600456945979,1302.30931652578,-0.000298023172002897,0.000631600456945979,0,-724848.452516584,0,0,-0.000115567610408076,0,0,-0,-0,1,106299,59030.09375,67390.5,-2.27107436047251e-013
3.26746309434466e-005,-6.96653845366103e-005,1302.30699191041,3.26746309434466e-005,-6.96653845366103e-005,0,-724949.701850277,0,0,1.66373880184754e-005,0,0,0,0,1,106300,59030.125,67390.5,-2.27107436047251e-013
-0.000298027537196926,0.000631611637005057,1302.30931656923,-0.000298027537196926,0.000631611637005057,0,-725868.650486806,0,0,-0.000115569604146466,0,0,-0,-0,1,106301,59030.09375,67390.5,-2.27107436047251e-013
3.26694707734074e-005,-6.96546087795428e-005,1302.3069919457,3.26694707734074e-005,-6.96546087795428e-005,0,-725969.898084608,0,0,1.66353463436913e-005,0,0,0,0,1,106302,59030.125,67390.5,-2.27107436047251e-013
-0.000298031873110329,0.000631622833352402,1302.309316613,-0.000298031873110329,0.000631622833352402,0,-726888.989423199,0,0,-0.00011557159632532,0,0,-0,-0,1,106303,59030.09375,67390.5,-2.27107436047251e-013
3.26643224462496e-005,-6.96438160603233e-005,1302.3069919812,3.26643224462496e-005,-6.96438160603233e-005,0,-726990.235284844,0,0,1.6633303957347e-005,0,0,0,0,1,106304,59030.125,67390.5,-2.27107436047251e-013
-0.000298036313295794,0.000631633981449494,1302.3093166557,-0.000298036313295794,0.000631633981449494,0,-727909.469493243,0,0,-0.000115573595320288,0,0,-0,-0,1,106305,59030.09375,67390.5,-2.27107436047251e-013
3.2659173087817e-005,-6.96330233074433e-005,1302.30699201668,3.2659173087817e-005,-6.96330233074433e-005,0,-728010.713618665,0,0,1.66312614374085e-005,0,0,0,0,1,106306,59030.125,67390.5,-2.27107436047251e-013
-0.000298040758615837,0.000631645129738472,1302.30931669836,-0.000298040758615837,0.000631645129738472,0,-728930.090746895,0,0,-0.000115575594983225,0,0,-0,-0,1,106307,59030.09375,67390.5,-2.27107436047251e-013
3.26540211758069e-005,-6.96222478111533e-005,1302.30699205204,3.26540211758069e-005,-6.96222478111533e-005,0,-729031.333135812,0,0,1.6629220831376e-005,0,0,0,0,1,106308,59030.125,67390.5,-2.27107436047251e-013
-0.000298045133050748,0.000631656310144422,1302.30931674175,-0.000298045133050748,0.000631656310144422,0,-729950.853054468,0,0,-0.000115577589923961,0,0,-0,-0,1,106309,59030.09375,67390.5,-2.27107436047251e-013
3.26488625309193e-005,-6.96114547607539e-005,1302.30699208746,3.26488625309193e-005,-6.96114547607539e-005,0,-730052.093707114,0,0,1.66271771090922e-005,0,0,0,0,1,106310,59030.125,67390.5,-2.27107436047251e-013
-0.000298049526494616,0.000631667473881045,1302.30931678489,-0.000298049526494616,0.000631667473881045,0,-730971.75668485,0,0,-0.000115579585088294,0,0,-0,-0,1,106311,59030.09375,67390.5,-2.27107436047251e-013
3.26437209401972e-005,-6.96006795917907e-005,1302.30699212288,3.26437209401972e-005,-6.96006795917907e-005,0,-731072.995602293,0,0,1.6625137838999e-005,0,0,0,0,1,106312,59030.125,67390.5,-2.27107436047251e-013
-0.000298053944082644,0.000631678621139557,1302.30931682774,-0.000298053944082644,0.000631678621139557,0,-731992.801403281,0,0,-0.000115581581144195,0,0,-0,-0,1,106313,59030.09375,67390.5,-2.27107436047251e-013
3.26385721262809e-005,-6.95899041918479e-005,1302.30699215825,3.26385721262809e-005,-6.95899041918479e-005,0,-732094.038586247,0,0,1.66230976337483e-005,0,0,0,0,1,106314,59030.125,67390.5,-2.27107436047251e-013
-0.000298058345741593,0.000631689785183467,1302.30931687083,-0.000298058345741593,0.000631689785183467,0,-733013.987294066,0,0,-0.00011558357737728,0,0,-0,-0,1,106315,59030.09375,67390.5,-2.27107436047251e-013
3.2633408865267e-005,-6.95791283307232e-005,1302.30699219353,3.2633408865267e-005,-6.95791283307232e-005,0,-733115.2227414,0,0,1.66210555581821e-005,0,0,0,0,1,106316,59030.125,67390.5,-2.27107436047251e-013
-0.000298062665217978,0.000631700980923664,1302.30931691471,-0.000298062665217978,0.000631700980923664,0,-734035.314478906,0,0,-0.000115585567418631,0,0,-0,-0,1,106317,59030.09375,67390.5,-2.27107436047251e-013
3.26282621167456e-005,-6.95683529950161e-005,1302.30699222891,3.26282621167456e-005,-6.95683529950161e-005,0,-734136.548191595,0,0,1.66190156201194e-005,0,0,0,0,1,106318,59030.125,67390.5,-2.27107436047251e-013
-0.000298067046334851,0.000631712144204096,1302.30931695794,-0.000298067046334851,0.000631712144204096,0,-735056.782913601,0,0,-0.000115587560979837,0,0,-0,-0,1,106319,59030.09375,67390.5,-2.27107436047251e-013
3.26231205288652e-005,-6.95575778229736e-005,1302.30699226434,3.26231205288652e-005,-6.95575778229736e-005,0,-735158.014892147,0,0,1.66169763500261e-005,0,0,0,0,1,106320,59030.125,67390.5,-2.27107436047251e-013
-0.000298071490119241,0.000631723275063013,1302.30931700049,-0.000298071490119241,0.000631723275063013,0,-736078.392615072,0,0,-0.000115589558194493,0,0,-0,-0,1,106321,59030.09375,67390.5,-2.27107436047251e-013
3.26179675898486e-005,-6.95468022884051e-005,1302.30699229968,3.26179675898486e-005,-6.95468022884051e-005,0,-736179.622859907,0,0,1.66149356103997e-005,0,0,0,0,1,106322,59030.125,67390.5,-2.27107436047251e-013
-0.000298075849144168,0.000631734454900063,1302.30931704399,-0.000298075849144168,0.000631734454900063,0,-737100.143689894,0,0,-0.00011559155113132,0,0,-0,-0,1,106323,59030.09375,67390.5,-2.27107436047251e-013
3.26128125875708e-005,-6.95360266872913e-005,1302.30699233501,3.26128125875708e-005,-6.95360266872913e-005,0,-737201.372199901,0,0,1.66128946035849e-005,0,0,0,0,1,106324,59030.125,67390.5,-2.27107436047251e-013
